#{"t_start": 1716121449.2462573, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
844.611014,500,7514.847995
58.794648,57,7519.783367
50.336853,52,7524.171908
177.611337,86,7531.443101
162.011274,78,7537.920621
137.906473,68,7543.677171
114.267999,66,7549.344935
58.752998,49,7553.620735
51.881647,57,7558.455779
-16.616802,45,7562.337226
83.34904,54,7566.954234
66.737054,55,7571.723719
-4.562978,53,7576.197191
268.75159,92,7583.987896
65.37585,58,7589.020614
74.17449,59,7594.188426
96.700184,61,7599.382064
-7.911856,52,7603.888812
86.690249,69,7609.773809
105.685002,68,7615.573877
-9.72086,52,7619.994205
-12.347748,46,7623.925318
29.204554,59,7628.910853
46.040866,52,7633.507498
-14.074637,48,7637.60251
57.168626,57,7642.423153
-4.157065,53,7646.976588
-14.968736,44,7650.732378
8.611481,48,7654.76779
60.225812,57,7659.523368
62.770679,49,7663.719203
-16.178249,51,7668.040199
118.542595,71,7674.101017
69.249794,59,7679.058241
25.158639,54,7683.751736
49.924586,57,7688.607642
84.331775,62,7693.828596
29.885246,51,7698.188828
68.00687,60,7703.274689
44.124084,60,7708.173804
4.863103,49,7712.386527
17.010301,52,7716.789472
41.488278,51,7721.149704
34.456228,54,7725.694696
56.854859,52,7730.087211
70.305466,57,7734.911826
47.212457,59,7739.922691
33.722965,49,7744.08078
83.8677,63,7749.426895
40.432784,54,7754.083636
37.162631,55,7758.788058
26.254999,51,7763.139847
46.76599,63,7768.457155
47.69721,58,7773.348323
43.614952,55,7778.051255
68.921387,53,7782.524727
32.250631,55,7787.175508
65.782615,60,7792.235543
53.055069,58,7797.154028
84.132933,65,7802.717682
49.294016,60,7807.792617
94.597591,66,7813.359251
31.196074,56,7818.074103
73.278054,62,7823.350685
65.153931,59,7828.357079
46.799453,61,7833.504527
81.146617,77,7840.08585
60.347765,54,7844.597566
99.492083,68,7850.31022
21.656714,49,7854.472282
41.803444,43,7857.925488
29.284273,41,7861.212539
57.311457,47,7865.008558
40.112224,41,7868.303938
17.543758,31,7870.838922
42.332653,38,7873.878022
39.041895,35,7876.698589
46.473231,42,7880.068469
62.235218,45,7883.658383
30.319216,33,7886.282756
88.167303,53,7890.543655
42.590442,41,7893.781422
29.04225,41,7897.059915
23.078274,44,7900.629455
10.498189,34,7903.345228
23.070919,43,7906.818411
207.529484,64,7911.898809
46.386744,42,7915.299483
81.09765,53,7919.591671
56.118944,45,7923.241174
60.466255,48,7927.055074
94.616006,48,7930.84414
20.571744,39,7934.00393
26.506438,36,7936.877143
139.695747,66,7942.183528
62.635862,52,7946.302874
-5.565654,34,7949.018151
