#{"t_start": 1716301726.1118279, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-4.719863,500,4920.262815
-65.001748,342,4945.165813
-186.330302,192,4959.195812
-95.462098,32,4961.552812
-65.08674,79,4967.378312
-580.97657,409,4996.82831
-357.502788,500,5032.967307
-670.544643,500,5069.359804
-88.504988,294,5090.703803
247.548044,500,5127.0068
-28.151463,85,5133.2658
-161.94702,465,5167.184297
-121.600392,192,5181.153796
-150.051109,210,5196.287795
-151.047185,500,5232.522292
-566.021545,362,5258.52929
2077.8269,500,5295.140287
884.203891,330,5318.716285
357.986082,341,5343.560784
-671.125568,500,5379.685281
-37.693759,7,5380.262781
371.855873,500,5416.867779
825.607202,376,5444.081776
-675.338844,500,5480.306274
1067.810996,500,5516.615271
303.940791,500,5552.639268
216.69199,227,5569.126767
-228.34184,226,5585.533266
-8.931843,32,5587.906266
-426.798375,500,5624.213763
-6.148871,175,5636.994762
-665.938936,500,5673.03126
1561.137197,500,5709.294257
1368.763516,500,5745.810254
-176.98781,368,5772.445252
-572.586139,414,5802.45475
694.676182,500,5838.697247
596.75919,500,5874.704745
795.809574,500,5910.938242
-72.603203,50,5914.605242
831.663982,500,5950.965239
-80.854405,71,5956.192739
-684.469571,500,5992.321236
3684.482468,500,6028.535733
64.571778,497,6064.704731
484.362081,132,6074.36373
-729.795748,500,6110.573227
-15.228746,6,6111.069727
540.170523,246,6128.909726
-21.408177,365,6155.289724
1081.850425,421,6186.054221
767.625447,500,6222.065219
3221.749592,273,6241.856718
-704.499342,500,6278.225214
-18.386155,2,6278.430715
-71.266598,51,6282.194715
-45.635648,175,6294.927213
-66.806514,34,6297.444213
236.74723,500,6333.481211
1975.002339,500,6369.779708
-122.442685,120,6378.417207
-195.571124,350,6403.881205
1052.116545,500,6440.077703
-19.193362,1,6440.211703
-929.542841,500,6476.2407
1305.624224,500,6512.503198
108.260803,500,6548.861195
-173.825107,172,6561.292194
-60.5778,16,6562.545694
2667.38634,500,6598.740191
1433.132583,444,6631.116189
2404.619769,500,6667.089186
-16.766916,4,6667.442186
3297.72046,500,6703.726183
-45.005233,53,6707.599683
1288.364676,500,6743.93368
1721.636353,500,6779.902178
-43.371962,329,6803.729177
-146.193006,232,6820.492175
-750.177442,500,6857.118672
67.235412,500,6893.108669
-302.307845,137,6903.13017
-79.586364,194,6917.310668
-186.333616,173,6929.777667
-13.489048,8,6930.397666
-50.177376,147,6941.101666
47.112655,242,6959.001164
-155.303136,110,6967.022664
-709.426572,500,7003.352661
-47.694633,20,7004.85516
-738.238672,500,7041.103658
-214.62518,283,7061.653657
-54.891836,500,7097.893154
164.018623,500,7134.010652
-712.361548,500,7170.173649
-720.986336,500,7206.228646
-15.231323,6,7206.726646
1114.361667,500,7243.001144
-16.781743,4,7243.352144
-17.57755,3,7243.638143
-43.38059,31,7245.987143
2099.824211,500,7282.235141
2143.485848,500,7318.257138
-686.669248,500,7354.358635
-16.224105,500,7390.687633
-751.135269,500,7426.66213
-110.116819,247,7444.546129
14.085754,500,7480.676626
-368.278009,500,7516.876624
258.343066,385,7544.749621
-201.486534,500,7581.085118
-22.551101,2,7581.294618
246.658557,500,7617.519115
-71.953808,500,7653.795613
1949.483673,500,7690.028111
366.034298,500,7726.294608
310.602917,500,7762.590605
-352.14008,454,7795.222103
2545.179961,500,7831.3701
-116.254983,123,7840.675099
191.872773,500,7876.941597
-0.209508,500,7913.105594
-724.100871,436,7944.964592
-268.825641,486,7980.226089
-217.626367,500,8016.227087
-186.421597,357,8041.983584
-709.916959,500,8078.348082
-686.988856,500,8114.351079
119.813535,170,8126.545578
2194.671888,500,8162.718076
-166.705611,84,8169.049575
-710.036798,500,8205.038572
-25.659525,4,8205.391576
-653.864846,480,8240.21557
603.967205,500,8276.559067
-86.062922,500,8313.027564
1155.804394,500,8349.085062
83.454665,500,8385.324059
1491.762086,500,8421.737556
1968.171767,500,8457.816554
-796.972209,500,8494.114551
-211.304173,500,8530.772548
766.861526,296,8552.265047
333.992436,500,8588.339044
1592.315242,500,8624.579541
3696.37559,500,8660.806539
3236.993732,500,8697.086036
-81.408901,500,8733.398533
-369.565093,215,8749.086032
639.706885,463,8782.39753
-40.714181,494,8818.271527
-24.240579,3,8818.550527
-82.597524,25,8820.426027
967.582673,500,8856.775524
1850.267354,500,8892.870022
-778.959991,500,8928.994019
873.188211,230,8945.796017
-86.817229,500,8982.012515
1937.030454,332,9005.914513
-670.755417,500,9042.062011
1935.501106,500,9078.344508
1503.401346,500,9114.677005
2773.926881,500,9150.848503
-310.563923,185,9164.039501
-96.998231,500,9200.701999
52.845855,500,9236.860996
-27.37745,9,9237.569496
2703.189716,500,9273.680993
-33.544765,500,9310.085491
318.67097,500,9346.219488
-182.676307,155,9357.373987
397.112811,294,9378.647986
579.322618,302,9400.639484
1864.326516,419,9431.005982
-813.31091,500,9467.248979
3042.642448,500,9503.510476
1320.001662,347,9528.568475
635.32947,136,9538.437474
-740.126864,500,9574.495974
255.820974,500,9610.534469
2820.527086,500,9646.815466
-28.468561,6,9647.330966
-559.135101,328,9671.047464
-801.116313,500,9707.544461
1455.893149,500,9743.880959
-807.504579,500,9780.222456
-676.241151,500,9816.257453
-267.025039,153,9827.405953
370.369882,293,9848.870451
2647.561955,500,9884.971948
-135.3087,253,9903.307447
-13.439066,8,9903.954947
2390.069136,500,9940.180444
-72.572038,112,9948.583944
-719.035233,500,9984.782944
60.552989,500,10020.792938
-85.309594,160,10032.404437
754.348854,500,10068.682435
-844.785615,500,10104.784432
290.423236,500,10140.934929
-38.511456,22,10142.521429
163.036875,459,10175.784427
924.607399,253,10194.014426
-44.921703,40,10196.996425
720.769763,500,10233.051923
3755.668768,500,10269.25592
-710.469424,500,10305.445917
-753.286916,500,10341.492414
1835.588599,500,10377.881412
3386.472258,500,10414.209409
1029.445437,500,10450.359406
200.23327,500,10486.757904
-1.013051,140,10496.857903
-729.506577,500,10533.375401
5692.150005,391,10561.672399
3192.038301,500,10597.962896
2931.919599,500,10634.213393
-711.212449,454,10666.94939
2106.177086,455,10699.961388
-136.965053,51,10703.722888
-148.120448,54,10707.702391
2297.092074,500,10743.973885
4314.674222,500,10780.291882
4038.256252,500,10816.475879
2330.495942,500,10852.753877
56.991503,500,10888.897377
194.342604,253,10907.058872
3626.47263,500,10943.32737
2557.283491,500,10979.500867
-34.186339,10,10980.284868
367.472269,500,11016.530865
363.550542,500,11052.606362
3067.522345,500,11089.034359
-200.822057,161,11100.681859
597.372252,500,11136.693856
-220.30259,500,11172.779356
843.571478,500,11208.873851
795.227124,184,11222.14685
-9.526275,13,11223.142349
-848.326769,500,11259.140847
2768.543601,500,11295.299344
1501.511035,500,11331.490341
574.453815,500,11367.360839
938.284938,500,11403.630336
1683.048036,500,11439.952833
-743.446569,500,11476.184831
3134.641447,382,11503.71383
1477.379175,500,11539.744326
-186.040149,347,11565.130824
3371.357645,500,11601.093822
3177.756835,500,11637.334319
1676.780629,264,11656.658817
2234.676516,500,11692.692315
3282.402987,500,11729.007812
431.66405,500,11765.17231
43.04827,500,11801.226307
-731.106072,500,11837.412304
3932.817069,500,11874.020301
333.99504,500,11910.215299
-390.815929,248,11928.426798
3426.174411,500,11964.729795
3044.920263,500,12000.989292
1085.239414,500,12037.214289
2836.121097,500,12073.630787
-28.301516,6,12074.132287
1523.692493,500,12110.400784
381.491991,500,12146.755281
252.561474,500,12183.173279
-727.197215,500,12219.374276
3167.988893,500,12255.767773
-39.569415,29,12257.916273
490.774685,500,12294.26927
-747.998338,500,12330.349768
-707.092079,500,12366.469265
-78.681148,500,12402.606762
1024.538533,500,12438.91576
621.801839,500,12474.951257
907.828421,199,12489.315256
3229.01654,500,12525.612753
2633.26589,500,12561.909251
-753.841416,500,12598.173748
3703.84046,500,12634.497745
3494.428101,500,12670.474243
559.10665,500,12706.65274
-727.022341,500,12743.004737
3232.590467,500,12778.948235
3557.088575,500,12815.129732
-759.685867,500,12851.647729
-725.456315,500,12887.786227
2858.446049,500,12924.110724
3422.399307,500,12960.206721
3198.320917,500,12996.232718
161.988128,500,13032.495716
3480.073676,500,13068.872713
768.552958,500,13104.92621
3086.07773,500,13140.823708
413.696903,500,13177.529204
181.052983,500,13213.738202
2909.789394,500,13249.7737
-146.706053,74,13255.203199
1074.192086,500,13291.788197
2940.108284,500,13327.849194
120.626693,500,13364.074192
682.74672,500,13400.468689
-36.663782,12,13401.395189
1165.868173,283,13421.880187
1978.417488,500,13458.066684
4136.910161,500,13494.157681
476.310968,500,13530.499179
179.410805,500,13566.809676
-750.39308,500,13602.810674
2091.575151,500,13639.175171
2040.211082,500,13675.513169
3072.167624,500,13711.654166
-21.285001,1,13711.787666
3302.806856,500,13748.129163
1687.537086,500,13784.38716
-122.851838,415,13814.431658
2646.274212,500,13850.711656
2610.96717,500,13887.017653
-786.525183,500,13923.19365
-16.300083,500,13959.540147
-752.356977,500,13995.600645
545.816153,500,14031.859141
-729.490199,500,14068.317639
3285.808656,500,14104.342137
-805.921214,500,14140.526633
311.236157,500,14176.916631
-695.255479,475,14211.139629
-725.494879,500,14247.396626
3512.638131,500,14283.328124
274.888974,500,14319.539121
430.067957,500,14355.886118
1791.15416,500,14392.062615
-21.418002,1,14392.198115
4318.314317,500,14428.450113
3465.054329,500,14464.71861
-712.949707,500,14500.916608
-12.927423,93,14507.707607
221.579209,500,14544.141604
-193.023463,114,14552.538604
-738.981028,500,14588.693101
106.187417,150,14599.6166
53.938893,500,14627.034098
63.071788,500,14631.802098
9072.416794,500,14636.851097
-716.060177,500,14642.096597
5635.244376,500,14647.316097
62.631304,500,14652.538596
5399.808862,500,14657.844596
85.590508,500,14662.796095
830.630739,500,14667.714095
5599.190724,500,14672.665595
