#{"t_start": 1716470062.9891818, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
5395.834176,27,17406.196584
5684.371348,45,17409.992127
5517.548325,34,17412.861068
5566.209948,39,17416.040832
-43.192671,9,17416.781868
5530.318061,37,17419.91019
5499.503044,40,17423.282962
5626.860341,39,17426.370921
5437.627593,50,17430.507638
5504.941016,37,17433.636271
-30.212164,4,17434.034832
5686.303214,43,17437.587679
-48.426027,11,17438.571319
5639.109456,41,17442.036657
-32.788434,5,17442.523231
5472.594409,38,17445.728028
-105.994054,32,17448.452456
5482.34737,34,17451.292882
5447.296905,38,17454.502715
-51.087553,12,17455.566632
5514.852218,38,17458.769921
5438.146757,34,17461.641373
5538.083622,39,17464.861163
5414.274521,31,17467.487936
5497.733515,61,17472.538105
5534.315515,39,17475.833036
5471.886162,32,17478.54268
5283.645241,27,17480.836264
5509.517596,36,17483.87318
5462.012383,34,17486.751704
-69.831402,19,17488.391608
5385.688036,30,17490.938994
-56.36038,14,17492.170751
5481.453576,57,17496.941661
5497.324293,54,17501.396442
5532.65018,62,17506.549442
-43.194408,9,17507.359817
5700.476627,42,17510.902953
5332.620946,28,17513.278652
5381.766276,31,17515.916436
-27.643792,3,17516.23239
5203.439016,21,17518.033854
5332.68698,28,17520.418734
5584.410206,66,17525.93869
5658.860899,43,17529.573162
5226.770145,23,17531.542868
-61.708003,16,17532.937521
5326.133175,27,17535.232426
5460.061878,34,17538.104517
-40.573141,8,17538.826944
-32.788098,5,17539.309721
5419.853828,32,17542.008886
5391.350659,51,17546.21578
7444.698056,116,17555.784106
5791.476791,48,17559.760904
5272.397404,25,17561.885128
5621.812009,43,17565.499666
5347.37992,27,17567.800899
5674.029866,45,17571.591915
5267.644907,24,17573.637294
5457.992072,34,17576.518456
-61.716596,16,17577.908194
5479.295023,61,17582.907124
-48.436978,11,17583.875333
5412.2366,33,17586.663979
5581.788255,63,17591.774533
5359.196809,27,17594.07414
5431.215996,38,17597.286681
5469.251265,34,17600.161515
5524.262861,56,17604.830526
5500.42862,38,17608.033024
5457.201679,34,17610.889675
5768.649976,50,17615.066222
5433.265653,31,17617.693648
-59.02905,15,17618.993819
-48.443493,11,17619.973734
5411.419228,30,17622.527956
5461.16726,30,17625.086685
-32.787541,5,17625.572243
-43.203376,9,17626.385254
5298.017981,27,17628.684572
5512.112696,53,17633.066135
-22.538396,1,17633.214558
5791.137638,50,17637.413793
5584.589249,39,17640.709813
10055.167998,500,17681.768961
5470.859475,60,17686.783205
5487.708375,66,17692.244286
5333.912478,28,17694.626782
5490.159234,34,17697.494512
5467.019984,36,17700.516932
5372.894318,31,17703.145546
5512.425678,36,17706.197241
5371.693207,29,17708.64959
5469.697606,35,17711.609762
5683.575886,44,17715.253855
5411.074668,29,17717.731219
-43.179912,9,17718.541496
5362.442847,29,17720.99771
-40.573977,8,17721.73451
5319.973111,27,17724.030796
5413.254985,31,17726.6738
5422.324223,31,17729.287324
-32.789222,5,17729.769429
-30.212592,4,17730.163278
-35.371501,6,17730.723744
5410.518505,33,17733.519262
5497.096197,34,17736.401079
-11.729308,11,17737.379776
-32.789906,5,17737.859071
5513.886111,40,17741.218564
5506.040618,35,17744.185366
5588.307845,38,17747.396737
5292.574784,25,17749.518289
5516.64492,40,17752.896896
5488.789088,35,17755.78094
5324.157947,29,17758.254112
5405.499663,30,17760.802251
5378.188788,30,17763.360371
5675.481343,44,17767.066014
5429.229425,33,17769.858333
-45.81258,10,17770.750318
5437.539107,56,17775.369368
5382.105068,30,17777.913552
5415.437831,30,17780.478098
5426.947572,29,17782.941948
5496.026397,55,17787.555597
5435.156153,32,17790.259807
5492.273683,69,17795.91621
5582.996393,42,17799.376938
5578.266686,38,17802.449389
5535.602697,62,17807.500961
5470.16788,34,17810.39179
5387.001885,59,17815.344618
5456.672648,37,17818.467642
-32.789217,5,17818.947627
5472.231969,34,17821.836555
5275.786098,24,17823.893631
5489.978656,39,17827.182981
5433.02993,49,17831.263735
5475.950041,60,17836.217922
5608.986231,42,17839.778731
5441.056061,31,17842.412353
5413.916772,55,17846.961489
5262.778116,24,17849.00271
-40.579309,8,17849.725184
5358.686173,58,17854.539098
-61.77285,16,17855.929124
5403.487275,33,17858.725382
-53.735172,13,17859.869944
-69.851233,19,17861.516439
5615.182245,42,17865.063064
5582.045142,69,17870.7472
5322.631462,28,17873.118017
5508.196993,50,17877.319658
5519.039553,62,17882.445266
-48.424524,11,17883.437648
5498.689053,37,17886.542156
5348.081266,43,17890.09971
