#{"t_start": 1716255148.7924685, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-725.699846,500,13201.877834
1141.039733,500,13239.779919
-729.29328,500,13277.885139
-738.876165,500,13315.795667
953.262225,500,13353.671427
-722.223659,500,13391.542718
532.885367,383,13420.561431
1246.156286,500,13458.299118
-717.673146,500,13496.231002
3177.803861,500,13534.154443
1010.774337,245,13552.862367
6353.111715,500,13590.457511
2722.226794,500,13628.532435
-723.85936,500,13666.718115
857.338924,500,13704.720029
-724.192312,500,13742.421957
-724.974464,500,13780.585286
4765.221328,500,13818.471477
3948.901595,500,13856.354688
1128.613698,500,13894.094859
5630.051672,500,13932.118129
786.178469,134,13942.600268
1224.15854,328,13967.232923
623.479752,500,14005.452873
1885.229262,500,14043.273504
-741.358411,500,14081.435841
-731.946893,500,14119.306137
940.58367,500,14157.333381
2064.116912,500,14195.274702
2508.231058,500,14233.350619
1590.344442,322,14257.782124
3188.583914,500,14295.766158
-730.204602,500,14333.801348
6174.970205,488,14371.10346
2897.943681,500,14408.994617
6090.835566,500,14447.150497
734.24014,500,14484.925435
427.31616,500,14523.110122
1000.226267,500,14561.180079
-737.573658,500,14599.212785
-732.057308,500,14637.248969
2825.195723,500,14675.403857
1435.832892,500,14713.533413
2079.211045,500,14750.946778
2956.594205,500,14788.704332
-742.031667,500,14826.649129
3616.059909,500,14864.48913
5738.293834,500,14902.206951
3118.191505,500,14940.067811
2391.555532,500,14977.750369
-747.173043,500,15015.347003
5302.417079,500,15053.015654
-733.66164,500,15090.952505
2498.400909,500,15128.785055
3246.626777,500,15166.34444
3500.806588,500,15203.910532
-738.640298,500,15223.450014
2808.817477,500,15232.152599
2611.123865,500,15240.703202
881.310491,500,15249.036764
629.198418,500,15257.155251
8157.119956,500,15265.262866
-738.713179,500,15273.409503
-739.380781,500,15281.60318
2615.286592,500,15289.782802
-739.51238,500,15297.972296
