#{"t_start": 1716301935.6148045, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
2122.146804,500,7391.97364
3775.938647,210,7407.16064
973.355223,500,7443.366137
-22.553175,2,7443.575136
591.69891,500,7479.583634
2725.281906,161,7491.261633
515.688081,500,7527.75563
614.215302,500,7563.888128
-719.011369,500,7600.117625
1403.490768,500,7636.836622
1943.017622,500,7673.00212
-733.4843,500,7709.291617
1857.043473,500,7746.123115
-708.51055,488,7781.734112
4006.283392,500,7817.765109
2115.157882,500,7854.383606
1186.465647,500,7890.413604
1080.211311,500,7926.446101
-758.25423,500,7963.144598
2009.490874,500,7999.387595
-720.291367,500,8035.391093
3391.22222,500,8072.30459
713.900699,500,8108.591087
2440.426731,156,8119.850087
700.191957,500,8156.089584
679.503668,500,8192.718581
1040.86762,500,8228.918078
2258.816359,500,8265.167076
663.927836,500,8301.766573
847.790118,500,8338.102071
1103.168504,500,8374.182068
1835.637447,500,8410.694065
1227.498076,500,8446.949062
1066.299529,500,8483.19856
5528.637071,500,8519.670057
2175.040729,100,8526.958556
1895.386785,500,8563.285054
-724.894342,500,8599.386554
617.622504,500,8636.201048
2536.689367,138,8646.242548
-746.258224,500,8682.398045
-725.354255,500,8718.661542
511.093373,500,8755.36204
573.248886,500,8791.396037
1996.328516,500,8827.531034
792.832636,500,8864.377032
-711.269056,500,8900.481529
1989.545191,500,8936.427526
695.641276,500,8973.116024
498.608596,500,9009.250521
3971.755178,500,9045.370518
1943.061548,85,9051.541518
3890.696756,500,9088.197515
2155.451672,500,9124.480512
3980.329882,500,9160.48751
596.394337,500,9197.046507
801.919751,500,9233.307004
930.443908,500,9269.594501
5424.161043,500,9306.340999
2298.628182,500,9342.643496
-731.387792,500,9378.682993
1917.328291,500,9415.282991
2569.199483,123,9424.22249
-722.789726,500,9460.518487
682.841954,500,9496.841985
1986.298297,500,9533.564982
705.522218,500,9570.001979
2802.725865,128,9579.171479
758.668276,500,9615.266979
2362.551999,500,9652.114473
1018.107449,500,9688.283971
6956.360288,500,9724.734968
4015.36329,178,9738.225967
2568.28216,500,9774.242965
5885.311247,500,9810.391962
675.366036,500,9847.177459
2341.110797,99,9854.348459
564.060182,500,9890.505956
381.349261,500,9926.573453
708.395454,500,9963.21695
591.706941,500,9999.324448
636.807071,500,10035.449445
5537.369828,500,10072.098443
426.57464,500,10108.09644
420.588295,500,10144.224937
470.748871,500,10181.009934
-684.506373,500,10217.110432
1695.088983,500,10253.035429
5872.42838,500,10289.363426
384.642489,500,10326.277424
434.073139,500,10362.478421
5851.240482,500,10398.630918
-721.562765,500,10435.424415
485.562375,500,10471.608913
4938.224991,500,10507.67441
369.162667,500,10544.388907
209.43461,500,10580.465405
5671.733115,500,10616.630902
330.572782,500,10653.390899
287.945187,500,10689.571397
2190.487316,500,10725.848893
564.157442,500,10762.442892
2426.813809,500,10798.565389
363.892727,500,10834.588386
736.072292,500,10871.407883
2782.888881,500,10907.511881
6607.86637,500,10943.458878
-698.521656,500,10979.962375
303.269026,500,11016.175373
529.540771,500,11052.17337
-694.917407,500,11089.002867
2796.390894,128,11098.326867
-715.977901,500,11134.585864
4577.872416,500,11170.799361
431.712334,500,11207.423858
5344.153567,500,11243.758356
2116.552959,500,11279.875853
723.13563,500,11316.39935
3237.717229,500,11352.716348
246.411264,500,11388.803345
515.324511,500,11425.147843
593.464371,500,11461.37484
897.946471,500,11497.325838
-721.919955,500,11534.210835
1016.797501,500,11570.255832
-712.557452,500,11606.554829
-699.635999,500,11643.075826
-733.835333,500,11679.668324
1217.995896,500,11716.087321
5785.132658,500,11752.839318
605.51523,500,11788.906316
2817.758289,500,11825.067364
515.479347,500,11861.72681
-723.887576,500,11897.902807
576.873488,500,11934.034305
574.900026,500,11970.541802
-30.246006,59,11974.790802
1215.906512,500,12011.035799
694.418157,500,12047.420796
5836.228156,500,12084.161794
714.72558,500,12120.236791
670.818006,500,12156.440289
890.545806,500,12193.064286
5596.709139,500,12229.342283
1902.742042,500,12265.67528
2504.936931,500,12302.354778
2324.009424,500,12338.464775
917.101537,500,12374.592772
6126.429669,500,12410.66727
5268.788887,500,12447.343767
2544.21395,500,12483.535764
982.601968,500,12519.811762
-724.705296,500,12556.636259
575.026984,500,12592.706256
2673.049198,500,12629.078753
-696.156293,500,12665.783751
411.231941,500,12701.961248
923.193877,500,12738.157246
5870.205384,500,12774.872243
4457.162812,500,12811.063758
4083.469385,500,12847.289737
-726.144229,500,12883.994235
-691.233128,500,12920.050232
499.073298,500,12956.285729
941.924075,500,12992.942727
607.942659,500,13029.162224
861.71114,500,13065.142721
-724.881922,500,13101.915719
883.577719,500,13138.216716
4666.527617,500,13174.136213
4749.503839,500,13211.021211
3483.333999,500,13247.478208
784.413472,500,13283.576705
5222.039518,500,13320.366703
815.882189,500,13356.8092
660.665961,500,13392.811697
-721.434937,500,13429.471694
552.535015,500,13465.699692
3903.570384,500,13501.785689
748.003448,500,13538.478686
746.21938,500,13574.614184
4648.169553,500,13610.688181
3506.740108,500,13647.431178
4407.626911,500,13683.820176
3261.77743,500,13719.948173
3991.081918,500,13756.56767
-724.800991,500,13792.855168
820.265201,500,13829.059665
-675.311073,500,13865.596162
-716.867903,500,13901.84866
4200.515251,500,13937.97216
818.548219,500,13974.192154
781.650441,500,14010.937651
815.265844,500,14047.304149
15.790515,500,14083.178146
-723.604569,500,14119.722643
-739.731371,500,14155.848144
3554.641349,500,14191.840638
725.38804,500,14228.520135
5732.520102,500,14264.730133
3397.134106,500,14300.92463
815.04139,500,14337.624627
-716.138366,500,14373.837125
-737.203034,500,14409.833622
-695.891048,500,14446.634119
3882.221751,500,14482.567117
847.360181,500,14518.385553
3496.456876,500,14554.631222
3352.12848,500,14590.570132
-720.825648,500,14626.347629
882.20906,500,14648.424127
882.232002,500,14652.833127
5850.131677,500,14657.062627
-716.620733,500,14661.503626
858.304334,500,14665.911126
5848.087417,500,14670.364625
881.926473,500,14674.776125
882.049156,500,14679.163125
882.053682,500,14683.563125
882.078273,500,14687.964625
