#{"t_start": 1716189071.667614, "env_id": "manipulator_mujoco/UR5eEnv-v0"}
r,l,t
2404.977465,500,6109.752008
3322.472575,500,6146.42483
3319.213395,500,6183.953878
4453.881467,500,6221.078243
2993.916602,500,6258.464411
3692.193446,500,6295.247558
2570.645436,500,6332.45815
-310.198596,440,6364.313411
305.420039,195,6378.579528
1808.214776,500,6415.363347
2748.194339,500,6451.72508
2331.624309,500,6489.390386
951.045471,500,6525.598449
2729.344943,500,6561.935051
2403.653775,220,6577.984817
2632.07393,500,6614.361717
1769.954249,500,6651.477047
-62.339123,61,6656.042328
-81.686827,91,6662.715566
1756.387348,500,6699.699886
1746.70102,500,6736.562751
2630.356524,500,6773.995641
3008.698627,386,6802.252014
2293.457771,500,6838.731975
983.52728,458,6871.985004
696.064751,500,6908.734737
3786.637814,500,6946.472602
-80.032681,79,6952.344189
-76.710442,77,6958.07224
2675.264085,500,6994.80527
3459.536772,500,7031.171797
1978.034015,500,7068.227483
3363.312674,309,7091.75438
727.981524,229,7108.567613
1410.490768,500,7145.511179
2300.258942,500,7182.136831
2480.3644,500,7219.181184
1931.548037,500,7256.423296
2645.599178,500,7293.042267
2381.41749,300,7315.202517
2689.271499,500,7351.986188
1815.299128,500,7389.421158
1872.655978,500,7425.930289
-73.20456,76,7431.549078
2154.092238,500,7468.009284
-79.948363,84,7474.221584
3271.220194,500,7510.704123
-63.172321,65,7515.547115
3286.730771,345,7541.700186
-81.90275,99,7548.979059
201.731589,156,7560.333942
669.646858,500,7597.024953
1997.968182,500,7633.399875
3497.33535,500,7669.76651
2802.375832,500,7707.044545
-71.359556,74,7712.51433
1913.498437,500,7748.954537
3912.788103,362,7775.28579
-81.537115,84,7781.454383
2409.825027,500,7817.979212
3175.401319,304,7841.012105
1485.12766,500,7877.45586
2388.889219,500,7913.935055
3693.869014,500,7950.471888
3165.882273,500,7987.585427
2686.702792,256,8006.103903
1849.889221,500,8042.757864
2290.926143,500,8079.332523
4593.552363,500,8116.148788
2898.562307,500,8153.635239
1550.425568,500,8190.251369
1970.912046,500,8226.807824
-64.678193,62,8231.408442
-67.476834,65,8236.260422
3416.085445,500,8272.8462
2543.208253,500,8310.207596
2886.034413,500,8346.690358
2574.302916,500,8383.281966
2406.271243,500,8420.46777
2631.719064,500,8458.076231
3211.145544,500,8494.712801
2797.961294,500,8531.587821
3285.5801,500,8568.266708
2186.822396,500,8605.559503
2602.180975,500,8642.246752
2882.735787,265,8661.721664
2464.595377,500,8698.56496
1160.356358,500,8736.17486
3807.097826,354,8762.14263
2211.515993,500,8798.708083
3773.148512,351,8824.288435
3658.054577,500,8860.678952
2655.986892,337,8886.200903
4072.853867,500,8922.661352
2668.402172,500,8959.200162
4445.749752,500,8995.729789
3527.737115,500,9033.087268
1798.381632,500,9069.609375
3308.525675,500,9106.150673
2563.526621,500,9142.678643
708.370856,500,9179.251709
4214.28313,500,9216.575319
2211.93209,500,9253.077371
-55.723698,50,9256.784487
2432.766468,500,9293.330932
2018.062802,500,9329.963002
3119.721352,500,9367.328289
2755.10332,500,9403.867881
2849.080353,500,9440.425572
1917.238808,500,9476.724249
3340.131045,500,9514.136931
1726.360321,500,9550.610353
1769.832571,500,9586.959585
3323.161217,500,9623.479171
2777.88128,320,9647.687969
3778.664402,500,9684.109154
2838.721437,500,9720.595419
4005.228496,500,9756.988903
3891.290873,351,9783.495479
3357.362851,500,9819.99597
1877.814007,500,9856.501993
2529.14384,500,9892.862922
3032.483131,500,9929.280868
3510.222886,500,9966.437022
2402.393783,500,10003.025995
2710.428477,500,10039.466005
2191.28453,500,10075.815898
3991.57894,452,10109.645972
3919.941364,500,10146.237047
2889.386102,400,10175.286129
2286.537993,399,10204.474084
3574.619415,500,10241.580876
1826.772058,500,10278.005653
5168.94649,443,10310.177549
3181.432254,310,10332.685112
3250.577192,500,10368.968914
2820.949163,396,10398.867308
2262.098929,500,10435.146586
1984.910407,500,10471.449585
2076.275917,500,10507.785369
3274.954786,408,10538.347065
2888.974065,296,10559.805526
3394.910219,500,10596.099406
2132.76904,500,10632.519404
3193.938874,500,10668.97463
1732.210278,500,10706.358222
3338.394375,500,10742.901738
2883.804426,500,10779.169548
4251.056226,349,10804.6769
3293.954777,300,10826.625612
1992.849962,500,10863.881768
3298.380104,500,10900.606255
3802.714163,500,10936.907907
4110.014027,500,10973.344091
2413.349209,500,11010.713107
4648.802148,500,11047.280393
3085.760246,290,11068.568995
2487.204124,500,11105.092088
2759.732891,282,11125.634955
2878.302171,500,11162.960485
3395.991728,500,11199.365236
2783.38565,500,11236.298212
1329.015264,500,11273.202621
3115.315929,500,11310.848613
3538.297102,500,11347.673638
4073.137392,500,11384.034167
3000.66096,500,11420.580849
3475.437594,287,11442.420253
1196.869453,500,11478.816942
1793.657666,206,11494.195713
2281.142803,500,11530.913248
4874.765845,500,11567.651643
1425.684945,500,11605.144474
2959.587264,500,11641.973759
4031.514008,500,11678.55918
3403.57757,500,11715.26877
3008.767969,500,11752.799347
3180.442628,500,11789.528805
1388.726702,500,11826.225975
3574.448974,500,11862.511907
3832.429014,500,11899.983878
2381.436242,216,11915.995898
3657.089395,500,11952.658306
1906.469563,500,11989.354482
4435.499734,416,12019.704757
2344.680385,500,12057.246401
2599.99487,222,12074.326749
4427.543322,500,12110.826745
3243.492134,266,12130.503664
593.507476,500,12167.355796
2589.259114,500,12205.027427
2655.350466,268,12224.77239
3408.646861,500,12261.507308
3941.926,500,12298.276496
4476.109787,500,12334.998502
4263.652242,316,12359.644566
3362.860727,500,12397.769157
1931.044507,500,12435.691603
1803.783485,500,12473.132782
2545.469579,500,12512.516917
2413.178446,500,12550.485058
4138.680846,367,12577.872226
2343.361844,500,12615.80361
3110.939046,209,12631.47144
3317.120984,291,12653.593944
3313.982516,298,12677.224823
3336.968122,500,12714.737027
3420.638894,500,12752.853667
2971.732879,295,12775.036764
2943.316456,257,12794.233407
3503.121905,500,12833.203324
3445.277473,500,12870.782078
2282.622172,251,12889.815815
-61.438157,61,12894.56295
3031.933674,279,12915.828705
4020.202999,367,12943.432913
2040.241273,500,12982.676495
2818.441602,500,13020.191176
3565.655841,273,13040.480486
2242.032229,500,13078.379589
2851.704615,500,13115.979203
2689.611999,500,13155.251093
-61.012857,55,13159.544771
3956.240874,500,13197.151339
3176.595587,500,13235.122956
3664.104366,300,13257.511176
2015.662136,500,13296.448312
2635.924617,500,13334.382679
2387.583801,500,13372.29271
1769.450157,500,13409.734882
3119.139086,500,13448.770854
3069.042801,500,13486.672938
3398.034394,275,13507.247334
2908.08202,500,13544.776917
3513.339564,500,13582.514605
1327.264882,498,13620.781242
2843.040089,500,13658.32076
3248.409302,500,13696.04752
2371.245869,500,13733.727595
3640.092182,265,13754.381953
2699.268558,500,13791.991004
1331.883853,500,13829.455525
4283.756195,320,13853.859217
2742.767893,219,13870.1896
2252.480103,500,13909.409836
2362.679895,500,13947.314899
1992.559505,177,13960.450726
3072.241807,500,13998.38907
3819.732606,500,14035.834714
1815.52603,500,14074.606957
3322.862968,500,14112.419641
1564.198153,500,14150.058492
3570.878715,500,14187.845846
3594.506763,500,14227.144555
2629.52111,500,14264.733243
3296.385802,500,14302.574733
2354.78238,500,14340.149018
3113.417368,292,14362.450818
3688.25407,500,14401.452521
3504.083744,500,14439.066538
2000.966389,500,14476.831046
2899.114434,224,14493.621342
2287.984492,188,14507.78626
2070.819654,244,14527.804392
1237.025281,500,14565.570883
2681.491842,500,14603.301618
4149.174986,500,14641.124235
3703.268554,500,14680.094151
2174.210596,213,14696.104185
2801.548073,179,14709.848427
4327.379281,500,14747.351688
1849.688045,500,14785.147982
2965.583789,214,14801.149079
2526.755981,500,14840.020652
2764.322878,500,14877.983329
2481.983122,311,14901.341538
3878.906004,500,14939.253058
4195.773485,500,14976.710129
5267.384059,500,14997.213501
5285.443855,500,15003.216208
5332.515021,500,15009.081836
5276.427846,500,15015.14315
5302.361194,500,15021.17516
5461.306707,500,15027.21462
5454.73423,500,15033.201434
5307.117925,500,15039.145038
5320.510252,500,15044.767298
5485.347873,500,15050.758085
