#{"t_start": 1716347271.2624342, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
431.988874,116,3135.065813
-217.824629,102,3142.571312
209.195016,132,3152.145312
-42.382707,19,3153.586812
-14.379855,7,3154.173312
703.765205,227,3170.71131
40.005269,123,3179.72331
-10.954473,11,3180.61831
-21.41797,1,3180.754309
228.527192,140,3191.414809
-196.825258,121,3200.274308
-14.650628,17,3201.607809
74.342358,60,3206.008308
-17.262164,19,3207.458807
2.840866,26,3209.440808
28.464216,92,3216.276807
28.4043,104,3223.967807
-126.500546,56,3228.097306
-35.166559,6,3228.585306
93.274166,42,3231.618806
10.604266,40,3234.574306
-22.545119,2,3234.783805
-10.882578,133,3244.569305
49.906834,72,3249.859804
-256.855539,184,3263.459303
-10.92528,11,3264.320804
-21.417778,1,3264.454304
-164.092943,112,3272.688803
-10.29863,12,3273.611803
6.509175,22,3275.303303
-141.725711,90,3281.930302
-17.21053,187,3295.672801
-63.95926,46,3299.121801
-19.201784,1,3299.258301
-21.417481,1,3299.394301
1102.067359,384,3327.790799
273.325101,252,3346.181298
-54.18159,25,3348.094797
50.513715,204,3363.046796
23.685404,128,3372.491296
-147.420574,55,3376.537795
9.172624,16,3377.754295
-136.836623,61,3382.328295
-160.616241,62,3386.854294
-20.916812,24,3388.754794
-243.536651,188,3402.492293
-62.199006,143,3412.968292
-243.454276,172,3425.910792
-2.423061,22,3427.550791
-21.284832,1,3427.687791
-12.095522,10,3428.501291
-178.698007,82,3434.476291
-136.65239,85,3440.792791
-157.86012,86,3447.04629
-10.432317,12,3447.97829
109.866926,96,3455.066789
-269.156741,101,3462.516289
98.747943,43,3465.729289
188.003631,58,3469.903788
12.369223,50,3473.614288
124.847087,100,3480.905787
-24.225248,3,3481.183787
-10.091077,73,3486.520287
-21.417974,1,3486.655287
-67.291037,41,3489.729787
225.055452,122,3498.570786
-182.499479,63,3503.279786
22.145055,33,3505.719285
7.53845,53,3509.618285
-14.331649,7,3510.193285
-27.586576,3,3510.484285
-15.993724,5,3510.934785
-11.648735,18,3512.299785
213.618408,75,3517.809285
191.671243,101,3525.244284
62.318597,32,3527.703284
-153.424687,107,3536.141783
664.593304,200,3550.790782
-25.100638,4,3551.142282
-36.540189,16,3552.355282
6.440531,71,3557.664782
-210.855495,78,3563.514781
-89.421719,145,3574.15028
-201.080037,87,3580.43228
-19.193252,1,3580.56678
-46.216069,27,3582.60828
-53.356935,26,3584.54178
50.467311,133,3594.344779
289.682335,216,3610.086778
-15.150456,6,3610.574778
-13.462187,8,3611.208778
242.676165,285,3631.991776
519.678211,96,3639.073276
-139.990474,89,3646.112275
88.887979,59,3650.509275
-22.569344,2,3650.713775
-118.179738,44,3653.948775
-14.263244,7,3654.513775
114.427705,256,3673.303773
-5.577616,23,3675.064273
47.162364,205,3690.056772
-146.831693,99,3697.371771
317.705615,166,3709.573771
-136.567447,97,3716.69527
-230.582984,299,3738.238268
81.246976,70,3743.414768
971.343243,500,3780.472765
-30.127174,4,3780.830265
120.915933,51,3784.618765
359.798824,179,3797.742764
-19.193298,1,3797.877264
27.062058,42,3801.011264
-22.567014,2,3801.219264
1037.719024,320,3824.503762
1728.718677,500,3861.01976
-129.421489,46,3864.472759
-259.66067,140,3875.184258
-27.690713,6,3875.705758
211.15538,128,3884.996758
-32.07903,19,3886.402257
51.636085,83,3892.540757
299.588182,110,3900.611757
-0.73092,129,3910.030756
-3.988305,25,3911.958256
-19.192972,1,3912.095255
376.616156,136,3922.102255
196.009018,88,3928.751754
1281.591951,287,3949.464753
103.937606,89,3956.009252
1257.16458,244,3973.703751
-47.371965,89,3980.260251
80.620609,28,3982.80525
-132.570903,63,3987.41325
134.18694,79,3993.15875
-209.842396,75,3998.732749
-162.439539,84,4004.906249
-15.222605,6,4005.405749
139.82135,73,4010.795248
435.021309,85,4017.074248
93.377526,82,4023.104748
-13.672898,63,4027.794747
-150.586489,51,4031.586247
124.28292,59,4036.007246
298.892052,162,4047.875246
-112.428563,63,4052.547245
884.281055,226,4068.756244
-127.510349,67,4073.794244
-18.404272,2,4074.000244
-96.292449,59,4078.425743
162.66145,55,4082.541243
-140.045267,52,4086.460243
-67.581683,37,4089.174242
1109.597639,253,4107.970241
21.906855,41,4110.993741
-124.059325,69,4116.072741
-195.762253,92,4122.80524
-142.122754,60,4127.26774
263.871722,230,4143.989738
-170.884573,84,4150.260238
210.94935,74,4155.720238
-63.670871,83,4161.899237
-3.72949,113,4170.143236
-33.635124,20,4171.681736
-179.29853,62,4176.132236
-139.218199,61,4180.605736
130.316248,149,4191.533735
1269.612214,307,4214.301233
-4.514833,19,4215.708733
-4.042557,20,4217.197733
406.956379,208,4232.659732
-131.167749,63,4237.356731
782.26075,333,4261.70023
334.748639,170,4274.170228
-38.452411,19,4275.606229
860.005166,258,4294.311228
-17.600627,3,4294.585227
560.12065,176,4307.481726
15.290624,23,4309.231726
508.142097,160,4321.452725
59.665141,167,4333.463224
1394.951249,500,4369.916222
-171.363635,58,4374.212721
58.168209,244,4392.17472
428.300631,500,4428.378217
1504.190237,500,4464.997215
-141.214063,89,4471.432714
93.858666,72,4476.770714
-15.114631,6,4477.268713
1241.869974,500,4513.911211
91.910323,32,4516.306211
923.948819,500,4552.982708
242.624645,66,4557.761208
-119.489823,58,4562.064707
-145.746336,61,4566.557707
-64.24141,60,4571.016707
407.623603,143,4581.489706
-25.134395,4,4581.839206
423.992615,88,4588.457705
48.180184,28,4590.551205
726.565446,273,4610.354704
-133.783503,47,4613.858704
372.827638,81,4619.791703
21.26257,129,4629.132703
-127.709156,42,4632.282702
1865.231945,500,4668.9102
-306.220577,221,4685.020699
-56.664958,61,4689.523198
-160.10308,103,4697.120198
309.392926,133,4706.852197
-7.5288,250,4725.097696
1659.670486,500,4761.372693
-13.555719,8,4762.031193
210.690021,74,4767.431192
799.91806,254,4786.258691
-146.590409,99,4793.59419
-31.489302,9,4794.331191
-140.70661,48,4797.89219
11.270449,35,4800.50319
-16.869929,64,4805.24269
-43.362725,17,4806.62519
-167.513431,109,4814.649689
15.626739,69,4819.774688
383.782549,256,4838.473687
7.51171,87,4844.841686
49.330342,106,4852.491686
-19.193216,1,4852.630186
339.551181,125,4861.773685
632.964008,155,4873.096684
177.025658,42,4876.210184
25.446022,30,4878.485184
-19.054045,25,4880.374184
-121.292729,43,4883.905684
31.263129,42,4886.944683
15.382936,66,4891.754683
341.968891,94,4898.634183
93.753494,89,4905.155182
224.799376,38,4907.965682
688.190073,156,4919.426681
-36.306342,16,4920.681181
1234.433093,292,4942.119679
211.739765,60,4946.521679
-32.766572,10,4947.300179
-50.206236,34,4949.769179
-252.394086,188,4963.455678
127.963642,71,4968.691678
-131.727575,69,4973.781677
1238.186322,249,4991.937675
153.661723,101,4999.793175
-19.193351,1,4999.927675
-42.839247,9,5000.632175
-10.182073,94,5007.402175
-58.04441,15,5008.464675
164.341239,94,5015.284174
-160.267668,54,5019.302174
-8.902263,14,5020.390674
-10.285406,12,5021.328674
-40.047334,17,5022.652673
208.96673,79,5028.568173
175.029084,78,5034.431173
307.829461,500,5070.91667
-80.937344,24,5072.67217
-205.421761,100,5079.926169
-170.201951,88,5086.472169
1095.980243,258,5105.339668
151.879144,97,5113.016667
-157.356764,53,5116.937666
-7.610674,103,5124.332166
-13.577465,8,5124.970666
-143.081361,48,5128.559166
78.012227,105,5136.377665
111.102633,68,5141.422665
-123.300902,49,5145.151165
25.61061,35,5147.763165
-50.43247,34,5150.297164
11.38034,41,5153.371664
-23.854588,3,5153.670164
9.152768,39,5156.563164
-27.617239,6,5157.068664
-198.209843,147,5167.874163
682.367593,412,5197.93066
134.954736,66,5202.69566
286.806246,75,5208.29816
-2.199913,32,5210.67966
1400.710514,500,5247.487657
2268.397232,500,5284.012654
-248.072834,132,5293.773653
552.595513,132,5303.415653
-119.296776,56,5307.542152
358.885434,177,5320.404152
60.323196,98,5327.661651
-27.657153,6,5328.169151
176.605407,105,5335.91765
83.7648,58,5340.71565
176.471752,57,5344.90615
0.06786,24,5346.73615
510.076781,107,5354.444149
62.210824,91,5361.078149
-160.475797,54,5365.038648
417.257648,95,5372.053648
329.782519,198,5386.661147
356.059378,68,5391.635646
39.135924,73,5397.107646
-260.310879,187,5410.742645
10.539172,55,5414.706645
767.788627,263,5433.857143
200.836113,114,5442.138643
1055.117218,186,5456.229141
-29.04701,7,5456.805641
311.789274,162,5468.54714
-192.177616,108,5476.47764
-116.898983,57,5480.741639
388.336837,196,5495.038138
-137.759557,73,5500.493638
-28.986333,7,5501.062138
1262.165464,470,5535.023636
499.172812,196,5549.449134
177.878805,53,5553.351134
637.481511,165,5565.985134
1911.014681,500,5602.269631
514.072167,192,5616.41063
-174.451745,71,5621.606129
2498.890479,500,5657.993127
181.419129,108,5665.800126
-145.728118,82,5671.911626
615.797789,194,5686.725624
-17.599807,3,5686.997625
-36.535172,16,5688.191124
-33.811765,65,5692.972624
574.61397,218,5708.844623
420.714951,239,5726.214122
1293.430108,500,5762.755119
-114.205578,56,5766.920619
-5.771365,15,5768.069618
1168.145634,229,5784.752617
369.476811,122,5794.120116
63.396748,48,5797.777616
-139.132637,61,5802.200116
1.909421,50,5805.869616
1072.141149,340,5830.581614
773.220237,300,5852.552112
-28.945417,7,5853.124612
1317.319302,500,5889.447609
-25.121611,4,5889.808109
-101.241749,45,5893.137109
396.073392,157,5905.080608
-81.503746,55,5909.183608
170.110609,74,5914.688607
341.72126,92,5921.437107
458.966778,160,5933.276106
58.825605,52,5937.146106
-123.263847,58,5941.431106
-125.76942,60,5945.796105
109.702645,140,5956.084605
449.728593,106,5963.913604
19.476374,64,5968.659604
1376.174729,488,6004.256101
-263.028706,143,6015.3276
66.133568,38,6018.1066
-154.971009,58,6022.4161
176.414936,74,6027.797099
100.376533,61,6032.315599
2164.991507,500,6068.898096
561.718755,142,6079.197595
-118.376006,53,6083.116095
-119.115373,56,6087.288095
159.144234,68,6092.208595
-100.062705,49,6095.822094
357.358122,292,6117.187593
242.786702,150,6128.610592
555.190908,141,6138.797091
-96.4697,43,6141.956091
172.783981,70,6147.171591
96.548293,43,6150.36559
1600.680977,296,6171.912089
-21.285,1,6172.046589
-89.770055,41,6175.078588
261.830559,96,6182.067088
-10.868003,11,6182.944588
458.139436,84,6189.108588
39.963242,72,6194.402587
20.054523,29,6196.574587
1081.222894,297,6218.223085
209.30672,87,6224.605085
89.5997,71,6229.800084
29.152546,45,6233.148584
50.284802,83,6239.234584
127.699157,102,6247.256083
939.513046,164,6259.159082
64.470692,65,6263.912582
-120.797185,47,6267.461082
1023.612672,269,6287.20008
177.90338,78,6292.84158
69.653047,48,6296.339079
114.600342,59,6300.722079
-140.834005,57,6305.002579
-115.399929,58,6309.277578
1204.967296,331,6333.276577
1854.586754,375,6361.050075
898.473063,223,6377.187574
794.540552,260,6396.068072
117.796832,138,6406.290572
1145.777194,385,6434.229069
2627.133615,345,6459.258067
-119.594905,102,6467.284067
57.653057,61,6471.791566
296.24738,75,6477.313566
-122.734058,53,6481.176566
146.159625,52,6485.059065
-126.639126,59,6489.388065
308.04686,86,6495.668065
1629.438364,500,6532.304062
-144.496235,58,6536.590062
-6.894696,11,6537.434562
276.320643,89,6543.872061
568.266166,133,6553.66006
1018.543491,151,6564.663059
1104.737839,388,6593.684557
2258.146978,450,6626.428055
499.851076,104,6634.190554
-119.993415,50,6637.894554
-9.405608,13,6638.904554
1447.785875,500,6675.249052
174.910705,60,6679.722051
246.73172,81,6685.797551
-18.195255,13,6686.80555
494.627966,122,6696.23555
-13.483119,8,6696.89205
158.864747,77,6702.555049
25.892459,53,6706.443549
248.073423,48,6710.045549
68.818312,67,6714.976548
-13.403383,8,6715.619048
-129.378862,46,6719.051548
561.571355,189,6732.943547
2344.212585,500,6769.202045
59.492087,47,6772.660545
266.610407,66,6777.532044
653.766743,108,6785.583543
174.339692,67,6790.546544
234.577081,159,6802.152043
231.923241,66,6807.499542
105.995932,50,6811.138541
-128.571695,56,6815.270542
256.004263,63,6819.861541
-9.333132,13,6820.864541
249.232157,69,6825.98004
-179.237212,69,6831.06154
240.827648,126,6840.402539
306.1316,136,6850.335038
634.939692,125,6859.420038
163.857808,81,6865.368037
81.747215,39,6868.282537
545.80026,145,6878.824036
32.398126,19,6880.209536
314.298208,67,6885.043036
-96.956415,46,6888.458036
-25.131917,4,6888.815036
961.347332,261,6907.820034
66.934112,53,6911.760534
617.828344,173,6924.871533
2355.24513,458,6958.309031
2455.40032,498,6994.403528
563.960429,147,7005.128027
840.837981,183,7018.488526
-19.192944,1,7018.622026
-93.578081,44,7021.910026
218.321154,96,7029.017025
9.919542,86,7035.784025
143.853372,46,7039.234525
601.227817,174,7051.949024
715.920557,159,7063.562023
1611.2934,500,7100.19552
-15.111804,6,7100.68152
342.481901,99,7107.82702
639.880522,207,7122.938018
1130.361322,338,7148.267516
22.024416,49,7151.860016
-117.891643,49,7155.402016
-117.911327,57,7159.579516
481.252821,243,7177.373514
62.82195,31,7179.730014
181.568644,60,7184.133014
466.195987,117,7192.722513
60.143958,36,7195.379513
167.306999,66,7200.206513
2861.788365,500,7236.70651
63.197096,44,7239.93701
-16.749724,4,7240.28701
1.277037,21,7241.827009
440.214414,163,7253.770509
112.671251,101,7261.792008
-134.66516,54,7265.741008
544.785589,197,7280.271007
633.233532,122,7289.105506
541.444757,134,7298.936005
200.904034,91,7305.562005
2563.409159,494,7341.572002
-114.357032,55,7345.647502
393.511546,93,7352.435002
268.031238,125,7361.490501
1004.352929,147,7372.806
40.663603,137,7382.824499
-28.603915,10,7383.628499
-134.970401,58,7387.920999
-19.193343,1,7388.059999
1991.573449,500,7424.662996
36.255801,22,7426.312996
542.368554,142,7436.690995
-73.353566,21,7438.266995
-129.357344,47,7441.699495
2264.546789,500,7478.187992
-104.956969,38,7480.930992
